"subject"	"activity_labels"	"Mean"
"559"	20	"WALKING_UPSTAIRS"	-0.142486291538983
"560"	24	"WALKING_UPSTAIRS"	-0.0766464407910761
"561"	25	"LAYING"	-0.998782166119403
"562"	26	"LAYING"	-0.995112637040816
"563"	27	"LAYING"	-0.995780486941489
"564"	28	"LAYING"	-0.991885595680628
"565"	29	"LAYING"	-0.991101500348837
"566"	30	"LAYING"	-0.996085882219321
"567"	8	"SITTING"	-0.999185571843575
"568"	11	"SITTING"	-0.999368294272152
"569"	14	"SITTING"	-0.999494830309598
"570"	15	"SITTING"	-0.998588306310976
"571"	16	"SITTING"	-0.998566319672131
"572"	17	"SITTING"	-0.998452799056604
"573"	17	"STANDING"	-0.999548514174757
"574"	19	"STANDING"	-0.999189300944444
"575"	21	"STANDING"	-0.999345714583333
"576"	22	"STANDING"	-0.999765122959502
"577"	23	"STANDING"	-0.99941475327957
"578"	25	"STANDING"	-0.999597856695906
"579"	2	"WALKING"	-0.750002185927152
"580"	4	"WALKING"	-0.751988096309148
"581"	9	"WALKING"	-0.746739214895833
"582"	10	"WALKING"	-0.738793773911565
"583"	12	"WALKING"	-0.77024812765625
"584"	13	"WALKING"	-0.763124896965174
"585"	1	"WALKING_DOWNSTAIRS"	-0.393295018214286
"586"	3	"WALKING_DOWNSTAIRS"	-0.409501500008504
"587"	5	"WALKING_DOWNSTAIRS"	-0.360666387042384
"588"	6	"WALKING_DOWNSTAIRS"	-0.341572399516923
"589"	7	"WALKING_DOWNSTAIRS"	-0.350973927858117
"590"	8	"WALKING_DOWNSTAIRS"	-0.365594794588235
"591"	1	"WALKING_UPSTAIRS"	-0.698546318087774
"592"	13	"WALKING_UPSTAIRS"	-0.685602418492063
"593"	18	"WALKING_UPSTAIRS"	-0.682935809120879
"594"	20	"WALKING_UPSTAIRS"	-0.732399691723164
"595"	24	"WALKING_UPSTAIRS"	-0.678543706614173
"596"	25	"LAYING"	-0.998651969402985
"597"	26	"LAYING"	-0.997953775790816
"598"	27	"LAYING"	-0.998236955930851
"599"	28	"LAYING"	-0.979507213672775
"600"	29	"LAYING"	-0.97836744227907
"601"	30	"LAYING"	-0.986364074196867
"602"	8	"SITTING"	-0.992937654413408
"603"	11	"SITTING"	-0.995680662025316
"604"	14	"SITTING"	-0.995801790495356
"605"	15	"SITTING"	-0.994965191646341
"606"	16	"SITTING"	-0.99199232489071
"607"	17	"SITTING"	-0.991906451622641
"608"	17	"STANDING"	-0.997098538834951
"609"	19	"STANDING"	-0.996147731916667
"610"	21	"STANDING"	-0.995897064313725
"611"	22	"STANDING"	-0.998476876261682
"612"	23	"STANDING"	-0.997153851532258
"613"	25	"STANDING"	-0.996988637748538
"614"	2	"WALKING"	-0.793755033642384
"615"	4	"WALKING"	-0.802377070315457
"616"	9	"WALKING"	-0.802725216111111
"617"	10	"WALKING"	-0.819408280510204
"618"	12	"WALKING"	-0.81030999259375
"619"	13	"WALKING"	-0.818039985373134
"620"	1	"WALKING_DOWNSTAIRS"	-0.714929255714286
"621"	3	"WALKING_DOWNSTAIRS"	-0.75043908143695
"622"	5	"WALKING_DOWNSTAIRS"	-0.766411437748344
"623"	6	"WALKING_DOWNSTAIRS"	-0.784092962307692
"624"	7	"WALKING_DOWNSTAIRS"	-0.774992874318182
"625"	8	"WALKING_DOWNSTAIRS"	-0.77313182745098
"626"	1	"WALKING_UPSTAIRS"	-0.784178137178683
"627"	13	"WALKING_UPSTAIRS"	-0.786962548571429
"628"	18	"WALKING_UPSTAIRS"	-0.803158248324176
"629"	20	"WALKING_UPSTAIRS"	-0.816277541327684
"630"	24	"WALKING_UPSTAIRS"	-0.809399982125984
"631"	25	"LAYING"	-0.997263011791045
"632"	26	"LAYING"	-0.996040804311224
"633"	27	"LAYING"	-0.996991641010638
"634"	28	"LAYING"	-0.97516517421466
"635"	29	"LAYING"	-0.972313591569767
"636"	30	"LAYING"	-0.970330547840731
"637"	8	"SITTING"	-0.992764125921788
"638"	11	"SITTING"	-0.987549048183544
"639"	14	"SITTING"	-0.991443127956656
"640"	15	"SITTING"	-0.985467035533537
"641"	16	"SITTING"	-0.987239453661202
"642"	17	"SITTING"	-0.986031080528302
"643"	17	"STANDING"	-0.991406368543689
"644"	19	"STANDING"	-0.984036022694444
"645"	21	"STANDING"	-0.992489897083333
"646"	22	"STANDING"	-0.996405086573209
"647"	23	"STANDING"	-0.992851538306452
"648"	25	"STANDING"	-0.994788237894737
"649"	2	"WALKING"	-0.732501903907285
"650"	4	"WALKING"	-0.730199049230284
"651"	9	"WALKING"	-0.728389774479167
"652"	10	"WALKING"	-0.752819099115646
"653"	12	"WALKING"	-0.7588338965625
"654"	13	"WALKING"	-0.73531378960199
"655"	1	"WALKING_DOWNSTAIRS"	-0.698800089892857
"656"	3	"WALKING_DOWNSTAIRS"	-0.642354046106745
"657"	5	"WALKING_DOWNSTAIRS"	-0.676358329943709
"658"	6	"WALKING_DOWNSTAIRS"	-0.697874780584615
"659"	7	"WALKING_DOWNSTAIRS"	-0.674955434165584
"660"	8	"WALKING_DOWNSTAIRS"	-0.671972104196078
"661"	1	"WALKING_UPSTAIRS"	-0.654213557954545
"662"	13	"WALKING_UPSTAIRS"	-0.678756571507937
"663"	18	"WALKING_UPSTAIRS"	-0.720635551758242
"664"	20	"WALKING_UPSTAIRS"	-0.666268456295198
"665"	24	"WALKING_UPSTAIRS"	-0.608698913170604
"666"	25	"LAYING"	-0.978807332537313
"667"	26	"LAYING"	-0.973323897602041
"668"	27	"LAYING"	-0.971283790265957
"669"	28	"LAYING"	-0.957366720078534
"670"	29	"LAYING"	-0.963827043982558
"671"	30	"LAYING"	-0.970913109712794
"672"	8	"SITTING"	-0.988685938156425
"673"	11	"SITTING"	-0.989080335949367
"674"	14	"SITTING"	-0.989617286687307
"675"	15	"SITTING"	-0.986574210853658
"676"	16	"SITTING"	-0.985908133497268
"677"	17	"SITTING"	-0.986667358113207
"678"	17	"STANDING"	-0.990596183398058
"679"	19	"STANDING"	-0.988328117805556
"680"	21	"STANDING"	-0.988661942181373
"681"	22	"STANDING"	-0.993392377165109
"682"	23	"STANDING"	-0.990104339946237
"683"	25	"STANDING"	-0.990875235906433
"684"	2	"WALKING"	-0.413934583245033
"685"	4	"WALKING"	-0.420961004655079
"686"	9	"WALKING"	-0.419884836137847
"687"	10	"WALKING"	-0.412294765852381
"688"	12	"WALKING"	-0.447062346334375
"689"	13	"WALKING"	-0.425816911154229
"690"	1	"WALKING_DOWNSTAIRS"	-0.203415155035714
"691"	3	"WALKING_DOWNSTAIRS"	-0.178932405498035
"692"	5	"WALKING_DOWNSTAIRS"	-0.126448427738079
"693"	6	"WALKING_DOWNSTAIRS"	-0.123085079326277
"694"	7	"WALKING_DOWNSTAIRS"	-0.124438385543669
"695"	8	"WALKING_DOWNSTAIRS"	-0.153446310019314
"696"	1	"WALKING_UPSTAIRS"	-0.426956367541066
"697"	13	"WALKING_UPSTAIRS"	-0.371314845825397
"698"	18	"WALKING_UPSTAIRS"	-0.396411190208901
"699"	20	"WALKING_UPSTAIRS"	-0.452358489684181
"700"	24	"WALKING_UPSTAIRS"	-0.415558132217323
"701"	25	"LAYING"	-0.968480846716418
"702"	26	"LAYING"	-0.969280005586735
"703"	27	"LAYING"	-0.971499653351064
"704"	28	"LAYING"	-0.943705500078534
"705"	29	"LAYING"	-0.93673334505814
"706"	30	"LAYING"	-0.948590829895561
"707"	8	"SITTING"	-0.946324502849162
"708"	11	"SITTING"	-0.951243131202532
"709"	14	"SITTING"	-0.951191517479876
"710"	15	"SITTING"	-0.952550754262195
"711"	16	"SITTING"	-0.941046180355191
"712"	17	"SITTING"	-0.941949128641509
"713"	17	"STANDING"	-0.943481831941748
"714"	19	"STANDING"	-0.942290248583333
"715"	21	"STANDING"	-0.943013608002451
"716"	22	"STANDING"	-0.961361329376947
"717"	23	"STANDING"	-0.94770939844086
"718"	25	"STANDING"	-0.947610452865497
"719"	2	"WALKING"	-0.250423538099669
"720"	4	"WALKING"	-0.279069469257098
"721"	9	"WALKING"	-0.296028233272917
"722"	10	"WALKING"	-0.31802684537483
"723"	12	"WALKING"	-0.32736798279725
"724"	13	"WALKING"	-0.314680295649254
"725"	1	"WALKING_DOWNSTAIRS"	-0.168703424821429
"726"	3	"WALKING_DOWNSTAIRS"	-0.27557974946437
"727"	5	"WALKING_DOWNSTAIRS"	-0.260649203342715
"728"	6	"WALKING_DOWNSTAIRS"	-0.314363894467077
"729"	7	"WALKING_DOWNSTAIRS"	-0.276605304911364
"730"	8	"WALKING_DOWNSTAIRS"	-0.26259712932549
"731"	1	"WALKING_UPSTAIRS"	-0.187024880148589
"732"	13	"WALKING_UPSTAIRS"	-0.232287220181746
"733"	18	"WALKING_UPSTAIRS"	-0.260984893669231
"734"	20	"WALKING_UPSTAIRS"	-0.274950422372034
"735"	24	"WALKING_UPSTAIRS"	-0.256173340677454
"736"	25	"LAYING"	-0.968027427313433
"737"	26	"LAYING"	-0.965331432321429
"738"	27	"LAYING"	-0.969451357234043
"739"	28	"LAYING"	-0.937830927908377
"740"	29	"LAYING"	-0.930649840468023
"741"	30	"LAYING"	-0.930560252895561
"742"	8	"SITTING"	-0.947031079441341
"743"	11	"SITTING"	-0.93079885693038
"744"	14	"SITTING"	-0.9393204925387
"745"	15	"SITTING"	-0.935328289878049
"746"	16	"SITTING"	-0.935156522827869
"747"	17	"SITTING"	-0.928825674298113
"748"	17	"STANDING"	-0.929401193009709
"749"	19	"STANDING"	-0.915129690138889
"750"	21	"STANDING"	-0.935263365343137
"751"	22	"STANDING"	-0.956913795919003
"752"	23	"STANDING"	-0.938379195314516
"753"	25	"STANDING"	-0.939254233538012
"754"	2	"WALKING"	-0.315359339461036
"755"	4	"WALKING"	-0.313872833308202
"756"	9	"WALKING"	-0.328888336089583
"757"	10	"WALKING"	-0.337737101150918
"758"	12	"WALKING"	-0.316615134304781
"759"	13	"WALKING"	-0.270776634922388
"760"	1	"WALKING_DOWNSTAIRS"	-0.354865816071429
"761"	3	"WALKING_DOWNSTAIRS"	-0.294948745616129
"762"	5	"WALKING_DOWNSTAIRS"	-0.312698474627815
"763"	6	"WALKING_DOWNSTAIRS"	-0.325719478332615
"764"	7	"WALKING_DOWNSTAIRS"	-0.277144825790714
"765"	8	"WALKING_DOWNSTAIRS"	-0.257238571509804
"766"	1	"WALKING_UPSTAIRS"	-0.20577667818116
"767"	13	"WALKING_UPSTAIRS"	-0.223614099698413
"768"	18	"WALKING_UPSTAIRS"	-0.268078757413187
"769"	20	"WALKING_UPSTAIRS"	-0.252380980983333
"770"	24	"WALKING_UPSTAIRS"	-0.161998068123386
"771"	25	"LAYING"	-0.327122598432836
"772"	26	"LAYING"	-0.384914416405025
"773"	27	"LAYING"	-0.35927999390133
"774"	28	"LAYING"	-0.307694109594267
"775"	29	"LAYING"	-0.325515745752616
"776"	30	"LAYING"	-0.398255644862663
"777"	8	"SITTING"	-0.53652091396648
"778"	11	"SITTING"	-0.514113477618038
"779"	14	"SITTING"	-0.502520498768421
"780"	15	"SITTING"	-0.52103529122439
"781"	16	"SITTING"	-0.556254458840847
"782"	17	"SITTING"	-0.545479266393585
"783"	17	"STANDING"	-0.462870249912621
"784"	19	"STANDING"	-0.458960105903056
"785"	21	"STANDING"	-0.474426626093137
"786"	22	"STANDING"	-0.568087138454829
"787"	23	"STANDING"	-0.526401673446452
"788"	25	"STANDING"	-0.515821127884503
"789"	2	"WALKING"	0.39738709913245
"790"	4	"WALKING"	0.384770026218297
"791"	9	"WALKING"	0.404806377114583
"792"	10	"WALKING"	0.405702243391156
"793"	12	"WALKING"	0.38923360409375
"794"	13	"WALKING"	0.400661128208955
"795"	1	"WALKING_DOWNSTAIRS"	0.245543977035714
"796"	3	"WALKING_DOWNSTAIRS"	0.236291705616422
"797"	5	"WALKING_DOWNSTAIRS"	0.260149971964901
"798"	6	"WALKING_DOWNSTAIRS"	0.234668390678369
"799"	7	"WALKING_DOWNSTAIRS"	0.228466278265584
"800"	8	"WALKING_DOWNSTAIRS"	0.19125336179902
"801"	1	"WALKING_UPSTAIRS"	0.330636241382445
"802"	13	"WALKING_UPSTAIRS"	0.421263057603175
"803"	18	"WALKING_UPSTAIRS"	0.352987910979588
"804"	20	"WALKING_UPSTAIRS"	0.322591305611582
"805"	24	"WALKING_UPSTAIRS"	0.370614592171129
"806"	25	"LAYING"	-0.530712381791045
"807"	26	"LAYING"	-0.549228363063776
"808"	27	"LAYING"	-0.55213675874734
"809"	28	"LAYING"	-0.519062717184031
"810"	29	"LAYING"	-0.485742795452326
"811"	30	"LAYING"	-0.539284350769713
"812"	8	"SITTING"	-0.449485404986592
"813"	11	"SITTING"	-0.441682699015823
"814"	14	"SITTING"	-0.443163410847988
"815"	15	"SITTING"	-0.462260944080488
"816"	16	"SITTING"	-0.461658922491257
"817"	17	"SITTING"	-0.489537251660377
"818"	17	"STANDING"	-0.385519077392233
"819"	19	"STANDING"	-0.400630852227222
"820"	21	"STANDING"	-0.411357173969853
"821"	22	"STANDING"	-0.445924454626417
"822"	23	"STANDING"	-0.428311628239247
"823"	25	"STANDING"	-0.435266158925731
"824"	2	"WALKING"	0.307286578543377
"825"	4	"WALKING"	0.300711353137224
"826"	9	"WALKING"	0.291874134743403
"827"	10	"WALKING"	0.287631426459184
"828"	12	"WALKING"	0.300445610215313
"829"	13	"WALKING"	0.272161199935821
"830"	1	"WALKING_DOWNSTAIRS"	0.3209789225
"831"	3	"WALKING_DOWNSTAIRS"	0.334419149164223
"832"	5	"WALKING_DOWNSTAIRS"	0.320861542821192
"833"	6	"WALKING_DOWNSTAIRS"	0.329043415024615
"834"	7	"WALKING_DOWNSTAIRS"	0.297700559381493
"835"	8	"WALKING_DOWNSTAIRS"	0.291183221071569
"836"	1	"WALKING_UPSTAIRS"	0.237447087580251
"837"	13	"WALKING_UPSTAIRS"	0.232056866626984
"838"	18	"WALKING_UPSTAIRS"	0.24712249584011
"839"	20	"WALKING_UPSTAIRS"	0.230063497421751
"840"	24	"WALKING_UPSTAIRS"	0.232517591732021
"841"	25	"LAYING"	-0.461090042179104
"842"	26	"LAYING"	-0.489568886030867
"843"	27	"LAYING"	-0.494714160748138
"844"	28	"LAYING"	-0.44281080029322
"845"	29	"LAYING"	-0.435395917675872
"846"	30	"LAYING"	-0.431411578765274
"847"	8	"SITTING"	-0.407091857363128
"848"	11	"SITTING"	-0.408833671044304
"849"	14	"SITTING"	-0.394948861188854
"850"	15	"SITTING"	-0.412206133697256
"851"	16	"SITTING"	-0.415846894071038
"852"	17	"SITTING"	-0.443074036761132
"853"	17	"STANDING"	-0.356980704737864
"854"	19	"STANDING"	-0.391227335157778
"855"	21	"STANDING"	-0.381095878983088
"856"	22	"STANDING"	-0.439905020984424
"857"	23	"STANDING"	-0.418731059180376
"858"	25	"STANDING"	-0.428943324724854
"859"	2	"WALKING"	0.18911758175596
"860"	4	"WALKING"	0.180082360185189
"861"	9	"WALKING"	0.1583665738665
"862"	10	"WALKING"	0.140966412972245
"863"	12	"WALKING"	0.155225278055937
"864"	13	"WALKING"	0.170398024848259
"865"	1	"WALKING_DOWNSTAIRS"	0.214025937607143
"866"	3	"WALKING_DOWNSTAIRS"	0.253969716868915
"867"	5	"WALKING_DOWNSTAIRS"	0.237405844607616
"868"	6	"WALKING_DOWNSTAIRS"	0.218690916306769
"869"	7	"WALKING_DOWNSTAIRS"	0.227166812567857
"870"	8	"WALKING_DOWNSTAIRS"	0.228149641730392
"871"	1	"WALKING_UPSTAIRS"	0.0883654157273354
"872"	13	"WALKING_UPSTAIRS"	0.0987492851563492
"873"	18	"WALKING_UPSTAIRS"	0.0908320031632143
"874"	20	"WALKING_UPSTAIRS"	0.154481433620339
"875"	24	"WALKING_UPSTAIRS"	0.0950178937983596
"876"	25	"LAYING"	-0.0631951830459806
"877"	26	"LAYING"	0.00369648864260204
"878"	27	"LAYING"	-0.0171759626457979
"879"	28	"LAYING"	-0.0362341140225393
"880"	29	"LAYING"	-0.0263925686395349
"881"	30	"LAYING"	0.0137190960657963
"882"	8	"SITTING"	0.149866531054749
"883"	11	"SITTING"	0.135829619867405
"884"	14	"SITTING"	0.119540077777864
"885"	15	"SITTING"	0.112318859593994
"886"	16	"SITTING"	0.128684628053552
"887"	17	"SITTING"	0.13543038307434
"888"	17	"STANDING"	0.146095944115534
"889"	19	"STANDING"	0.129704845031389
"890"	21	"STANDING"	0.136669886462132
"891"	22	"STANDING"	0.226593905187975
"892"	23	"STANDING"	0.17335554343871
"893"	25	"STANDING"	0.180832996724708
"894"	2	"WALKING"	-0.332150845171987
"895"	4	"WALKING"	-0.364625717997792
"896"	9	"WALKING"	-0.351017090622569
"897"	10	"WALKING"	-0.329999329280612
"898"	12	"WALKING"	-0.372390779465313
"899"	13	"WALKING"	-0.387588405828856
"900"	1	"WALKING_DOWNSTAIRS"	-0.368097768785714
"901"	3	"WALKING_DOWNSTAIRS"	-0.371635858891496
"902"	5	"WALKING_DOWNSTAIRS"	-0.350713782917219
"903"	6	"WALKING_DOWNSTAIRS"	-0.345293576840923
"904"	7	"WALKING_DOWNSTAIRS"	-0.335109924649026
"905"	8	"WALKING_DOWNSTAIRS"	-0.329567221652941
"906"	1	"WALKING_UPSTAIRS"	-0.409895358303762
"907"	13	"WALKING_UPSTAIRS"	-0.377267806238095
"908"	18	"WALKING_UPSTAIRS"	-0.412443678295879
"909"	20	"WALKING_UPSTAIRS"	-0.410260850132203
"910"	24	"WALKING_UPSTAIRS"	-0.436295678255118
"911"	25	"LAYING"	0.0106597295701493
"912"	26	"LAYING"	-0.0130540887580867
"913"	27	"LAYING"	0.00306860332103723
"914"	28	"LAYING"	0.00316685490095288
"915"	29	"LAYING"	-0.00396306943375
"916"	30	"LAYING"	-0.0143515864488251
"917"	8	"SITTING"	-0.0232383394664804
"918"	11	"SITTING"	-0.0292120594493671
"919"	14	"SITTING"	-0.0335591196671827
"920"	15	"SITTING"	-0.0408247591933841
"921"	16	"SITTING"	-0.049274773052459
"922"	17	"SITTING"	-0.060382554390566
"923"	17	"STANDING"	-0.0353699747203884
"924"	19	"STANDING"	-0.0162412263258333
"925"	21	"STANDING"	-0.0362980363751716
"926"	22	"STANDING"	-0.088391590598891
"927"	23	"STANDING"	-0.0556554028782016
"928"	25	"STANDING"	-0.0441132151042105
"929"	2	"WALKING"	0.271692509933775
"930"	4	"WALKING"	0.31615826858265
"931"	9	"WALKING"	0.288226957186389
"932"	10	"WALKING"	0.278117085266122
"933"	12	"WALKING"	0.313809195748656
"934"	13	"WALKING"	0.293868893487562
"935"	1	"WALKING_DOWNSTAIRS"	0.256332071285714
"936"	3	"WALKING_DOWNSTAIRS"	0.24812297998563
"937"	5	"WALKING_DOWNSTAIRS"	0.239856545348344
"938"	6	"WALKING_DOWNSTAIRS"	0.238667148334769
"939"	7	"WALKING_DOWNSTAIRS"	0.234412829194481
"940"	8	"WALKING_DOWNSTAIRS"	0.236257446372549
"941"	1	"WALKING_UPSTAIRS"	0.300520675321944
"942"	13	"WALKING_UPSTAIRS"	0.272113112034921
"943"	18	"WALKING_UPSTAIRS"	0.280252109071319
"944"	20	"WALKING_UPSTAIRS"	0.264239269607062
"945"	24	"WALKING_UPSTAIRS"	0.30680284983357
"946"	25	"LAYING"	0.0288083010298507
"947"	26	"LAYING"	0.00611998979821429
"948"	27	"LAYING"	0.00340288714889628
"949"	28	"LAYING"	-0.00314785409039267
"950"	29	"LAYING"	0.0123274017156395
"951"	30	"LAYING"	0.0168422692197389
"952"	8	"SITTING"	0.0656327156709497
"953"	11	"SITTING"	0.061756768636519
"954"	14	"SITTING"	0.0619948269154799
"955"	15	"SITTING"	0.0546411565335366
"956"	16	"SITTING"	0.0570639540780874
"957"	17	"SITTING"	0.0575882574164151
"958"	17	"STANDING"	0.0290684272203883
"959"	19	"STANDING"	0.0502422580531389
"960"	21	"STANDING"	0.0796923012148039
"961"	22	"STANDING"	0.109644065634361
"962"	23	"STANDING"	0.0871120607930108
"963"	25	"STANDING"	0.0720924348622807
"964"	2	"WALKING"	-0.0877517875903974
"965"	4	"WALKING"	-0.12531227658265
"966"	9	"WALKING"	-0.0937890826538194
"967"	10	"WALKING"	-0.113036419044116
"968"	12	"WALKING"	-0.115503916776875
"969"	13	"WALKING"	-0.059101067759801
"970"	1	"WALKING_DOWNSTAIRS"	-0.122084774035714
"971"	3	"WALKING_DOWNSTAIRS"	-0.14028587799478
"972"	5	"WALKING_DOWNSTAIRS"	-0.165324581967881
"973"	6	"WALKING_DOWNSTAIRS"	-0.187500492462763
"974"	7	"WALKING_DOWNSTAIRS"	-0.188099567474266
"975"	8	"WALKING_DOWNSTAIRS"	-0.174298319594412
"976"	1	"WALKING_UPSTAIRS"	-0.158701128344201
"977"	13	"WALKING_UPSTAIRS"	-0.184954234288095
"978"	18	"WALKING_UPSTAIRS"	-0.151948384803022
"979"	20	"WALKING_UPSTAIRS"	-0.117398319309548
"980"	24	"WALKING_UPSTAIRS"	-0.131318846068635
"981"	25	"LAYING"	0.0569873411179104
"982"	26	"LAYING"	0.108008474397704
"983"	27	"LAYING"	0.0327490993824468
"984"	28	"LAYING"	0.03915542764
"985"	29	"LAYING"	0.0285337576667151
"986"	30	"LAYING"	0.0308638842049347
"987"	8	"SITTING"	0.0664804078429441
"988"	11	"SITTING"	0.0645495991275317
"989"	14	"SITTING"	0.0698766333589783
"990"	15	"SITTING"	0.100123350254634
"991"	16	"SITTING"	0.054859964574153
"992"	17	"SITTING"	0.0437196146932075
"993"	17	"STANDING"	0.155671295842718
"994"	19	"STANDING"	0.0911351027826667
"995"	21	"STANDING"	0.046594782409902
"996"	22	"STANDING"	0.0811600472392523
"997"	23	"STANDING"	0.0607447673564516
"998"	25	"STANDING"	0.0723643342335292
"999"	2	"WALKING"	0.110654870685927
"1000"	4	"WALKING"	0.107280293066025
"1001"	9	"WALKING"	0.103979829084132
"1002"	10	"WALKING"	0.12980340582551
"1003"	12	"WALKING"	0.0956466312034375
"1004"	13	"WALKING"	0.0652223142616915
"1005"	1	"WALKING_DOWNSTAIRS"	0.225767100007143
"1006"	3	"WALKING_DOWNSTAIRS"	0.264050712104569
"1007"	5	"WALKING_DOWNSTAIRS"	0.290836957222517
"1008"	6	"WALKING_DOWNSTAIRS"	0.321151858921538
"1009"	7	"WALKING_DOWNSTAIRS"	0.322723452175357
"1010"	8	"WALKING_DOWNSTAIRS"	0.284307820098039
"1011"	1	"WALKING_UPSTAIRS"	0.190757540645768
"1012"	13	"WALKING_UPSTAIRS"	0.25747829274127
"1013"	18	"WALKING_UPSTAIRS"	0.222433142046154
"1014"	20	"WALKING_UPSTAIRS"	0.193574178671751
"1015"	24	"WALKING_UPSTAIRS"	0.162171175166982
"1016"	25	"LAYING"	0.179884076485075
"1017"	26	"LAYING"	0.202683862139158
"1018"	27	"LAYING"	0.204341102050532
"1019"	28	"LAYING"	0.177162552476178
"1020"	29	"LAYING"	0.140648614267936
"1021"	30	"LAYING"	0.168125418677285
"1022"	8	"SITTING"	0.106725138844693
"1023"	11	"SITTING"	0.0905729470972152
"1024"	14	"SITTING"	0.083041785628387
"1025"	15	"SITTING"	0.0984718535307012
"1026"	16	"SITTING"	0.122739079302705
"1027"	17	"SITTING"	0.136537516721887
"1028"	17	"STANDING"	0.0219379415795146
"1029"	19	"STANDING"	0.0303887665294167
"1030"	21	"STANDING"	0.0335287365852696
"1031"	22	"STANDING"	0.0601083137699875
"1032"	23	"STANDING"	0.0439523796305914
"1033"	25	"STANDING"	0.0137923863522982
"1034"	2	"WALKING"	-0.175377465648775
"1035"	4	"WALKING"	-0.155264578884543
"1036"	9	"WALKING"	-0.186253944821875
"1037"	10	"WALKING"	-0.15206327665102
"1038"	12	"WALKING"	-0.17331248464
"1039"	13	"WALKING"	-0.199056240640796
"1040"	1	"WALKING_DOWNSTAIRS"	-0.162241884785714
"1041"	3	"WALKING_DOWNSTAIRS"	-0.177689863846628
"1042"	5	"WALKING_DOWNSTAIRS"	-0.138846479879305
"1043"	6	"WALKING_DOWNSTAIRS"	-0.137707299495385
"1044"	7	"WALKING_DOWNSTAIRS"	-0.162429011707597
"1045"	8	"WALKING_DOWNSTAIRS"	-0.142438761366176
"1046"	1	"WALKING_UPSTAIRS"	-0.282223977236991
"1047"	13	"WALKING_UPSTAIRS"	-0.255017710026191
"1048"	18	"WALKING_UPSTAIRS"	-0.235500638256044
"1049"	20	"WALKING_UPSTAIRS"	-0.266778509302825
"1050"	24	"WALKING_UPSTAIRS"	-0.249122571426509
"1051"	25	"LAYING"	-0.0905597357850746
"1052"	26	"LAYING"	-0.104199152327704
"1053"	27	"LAYING"	-0.0995061713305851
"1054"	28	"LAYING"	-0.0990094596368848
"1055"	29	"LAYING"	-0.0865442816223837
"1056"	30	"LAYING"	-0.115958353839112
"1057"	8	"SITTING"	-0.0652008478726257
"1058"	11	"SITTING"	-0.0662014962007595
"1059"	14	"SITTING"	-0.062425876679257
"1060"	15	"SITTING"	-0.0850696888515274
"1061"	16	"SITTING"	-0.0947659190566394
"1062"	17	"SITTING"	-0.101471063577132
"1063"	17	"STANDING"	-0.0633032643223301
"1064"	19	"STANDING"	-0.0501326900811944
"1065"	21	"STANDING"	-0.063539149567549
"1066"	22	"STANDING"	-0.0826579558170717
"1067"	23	"STANDING"	-0.0758276988467742
"1068"	25	"STANDING"	-0.0436510777477661
"1069"	2	"WALKING"	0.179312286811689
"1070"	4	"WALKING"	0.16734295157918
"1071"	9	"WALKING"	0.177344626853021
"1072"	10	"WALKING"	0.169219235855782
"1073"	12	"WALKING"	0.1753419712815
"1074"	13	"WALKING"	0.211685656499005
"1075"	1	"WALKING_DOWNSTAIRS"	0.131113296660714
"1076"	3	"WALKING_DOWNSTAIRS"	0.158195739165396
"1077"	5	"WALKING_DOWNSTAIRS"	0.13701392847404
"1078"	6	"WALKING_DOWNSTAIRS"	0.135312208583385
"1079"	7	"WALKING_DOWNSTAIRS"	0.168210032602403
"1080"	8	"WALKING_DOWNSTAIRS"	0.142797973270588
"1081"	1	"WALKING_UPSTAIRS"	0.220614877892351
"1082"	13	"WALKING_UPSTAIRS"	0.184924447180159
"1083"	18	"WALKING_UPSTAIRS"	0.158713797330082
"1084"	20	"WALKING_UPSTAIRS"	0.166149405274294
"1085"	24	"WALKING_UPSTAIRS"	0.155262186794488
"1086"	25	"LAYING"	0.163929410440299
"1087"	26	"LAYING"	0.194556710055612
"1088"	27	"LAYING"	0.193089417535106
"1089"	28	"LAYING"	0.20558690670945
"1090"	29	"LAYING"	0.182959508469041
"1091"	30	"LAYING"	0.215945348263029
"1092"	8	"SITTING"	0.17655777973352
"1093"	11	"SITTING"	0.188556481702089
"1094"	14	"SITTING"	0.157267118063746
"1095"	15	"SITTING"	0.195043422859024
"1096"	16	"SITTING"	0.185922257834945
"1097"	17	"SITTING"	0.163579503309208
"1098"	17	"STANDING"	0.181789063053398
"1099"	19	"STANDING"	0.176778255680028
"1100"	21	"STANDING"	0.209213340534265
"1101"	22	"STANDING"	0.204404769645579
"1102"	23	"STANDING"	0.216165862679274
"1103"	25	"STANDING"	0.176659141403421
"1104"	2	"WALKING"	0.128922493723894
"1105"	4	"WALKING"	0.139544259265615
"1106"	9	"WALKING"	0.139460453272569
"1107"	10	"WALKING"	0.125131437667041
"1108"	12	"WALKING"	0.140725236172187
"1109"	13	"WALKING"	0.0960965994646766
"1110"	1	"WALKING_DOWNSTAIRS"	0.142884272857143
